run_id,feature_group,model_name,horizon,window_type,period_slice,n_samples,directional_accuracy,net_return,sharpe,max_drawdown,reliability_label
btc_research_20260427T104950Z,price_momentum_only,momentum_30d,30,official_monthly,low-rate,34,0.5588235294117647,3.6085891903666205,1.2419343304143895,-0.3324791596541081,Low confidence
btc_research_20260427T104950Z,price_momentum_only,momentum_30d,30,official_monthly,high-vol,34,0.5,0.042674459845710944,0.24492563805440767,-0.2672912570771846,Low confidence
btc_research_20260427T104950Z,price_momentum_only,momentum_30d,30,official_monthly,low-vol,65,0.5230769230769231,4.193688065647836,0.84490911065211,-0.35025749386750293,Low confidence
btc_research_20260427T104950Z,price_momentum_only,momentum_90d,30,official_monthly,2015-2017,1,0.0,-0.2800228469328355,,0.0,Low confidence
btc_research_20260427T104950Z,price_momentum_only,momentum_90d,30,official_monthly,2018-2020,36,0.5555555555555556,2.217799888767252,0.8996254583635441,-0.5161669484906326,Low confidence
btc_research_20260427T104950Z,price_momentum_only,momentum_90d,30,official_monthly,2021-2023,36,0.5555555555555556,0.8192325865719776,0.6336503742556454,-0.4368845423451708,Low confidence
btc_research_20260427T104950Z,price_momentum_only,momentum_90d,30,official_monthly,2024-present,26,0.5769230769230769,1.2262117570858457,0.996952291181974,-0.1879072892144389,Low confidence
btc_research_20260427T104950Z,price_momentum_only,momentum_90d,30,official_monthly,pre-ETF,73,0.547945205479452,3.2214503079611605,0.6769863112456682,-0.5161669484906326,Low confidence
btc_research_20260427T104950Z,price_momentum_only,momentum_90d,30,official_monthly,post-ETF,26,0.5769230769230769,1.2262117570858457,0.996952291181974,-0.1879072892144389,Low confidence
btc_research_20260427T104950Z,price_momentum_only,momentum_90d,30,official_monthly,high-rate,65,0.6307692307692307,2.6687494375805882,0.7296654111891284,-0.33627798728470304,Low confidence
btc_research_20260427T104950Z,price_momentum_only,momentum_90d,30,official_monthly,low-rate,34,0.4117647058823529,1.5587407708490155,0.7964021179111692,-0.5161669484906325,Low confidence
btc_research_20260427T104950Z,price_momentum_only,momentum_90d,30,official_monthly,high-vol,34,0.35294117647058826,-0.6198610869998783,-0.3657449016519304,-0.5678668695258806,Low confidence
btc_research_20260427T104950Z,price_momentum_only,momentum_90d,30,official_monthly,low-vol,65,0.6615384615384615,23.694600954898384,1.3501663819040388,-0.3153800456615813,Low confidence
btc_research_20260427T104950Z,price_momentum_only,random_forest,30,official_monthly,2015-2017,1,0.0,-0.2800228469328355,,0.0,Low confidence
btc_research_20260427T104950Z,price_momentum_only,random_forest,30,official_monthly,2018-2020,36,0.4444444444444444,1.3188458290438616,0.7162040834872839,-0.4219103695341635,Low confidence
btc_research_20260427T104950Z,price_momentum_only,random_forest,30,official_monthly,2021-2023,36,0.6111111111111112,1.6446978201079814,0.8253828434370387,-0.5065576715997628,Low confidence
btc_research_20260427T104950Z,price_momentum_only,random_forest,30,official_monthly,2024-present,26,0.5384615384615384,0.9673167343034277,1.053810167546674,-0.23012945743390967,Low confidence
btc_research_20260427T104950Z,price_momentum_only,random_forest,30,official_monthly,pre-ETF,73,0.5205479452054794,3.4224441274108433,0.6839431060229874,-0.5065576715997626,Low confidence
btc_research_20260427T104950Z,price_momentum_only,random_forest,30,official_monthly,post-ETF,26,0.5384615384615384,0.9673167343034277,1.053810167546674,-0.23012945743390967,Low confidence
btc_research_20260427T104950Z,price_momentum_only,random_forest,30,official_monthly,high-rate,65,0.5538461538461539,1.316794776762153,0.5444458706101396,-0.47146129069272025,Low confidence
btc_research_20260427T104950Z,price_momentum_only,random_forest,30,official_monthly,low-rate,34,0.47058823529411764,2.7553383776773153,0.9973444458145418,-0.4294903282393203,Low confidence
btc_research_20260427T104950Z,price_momentum_only,random_forest,30,official_monthly,high-vol,34,0.47058823529411764,-0.07426958658202076,0.2801491454495487,-0.48622814016626315,Low confidence
btc_research_20260427T104950Z,price_momentum_only,random_forest,30,official_monthly,low-vol,65,0.5538461538461539,8.391477872028842,0.9978250617028729,-0.5059553073604337,Low confidence
